id,department_id,department_name,category_id,category_name,name,arabic_name,sku,brand_name,description,unit,warehouse_unit,workshop_unit,conversion_factor,purchase_price,sale_price,sale_price_before_vat,km_type_value,allow_decimal_qty,allow_minus_qty,is_active,min_price_corporate,max_price_corporate,is_price_editable,min_price_editable,created_at,updated_at
111,20,Oil Change Department,2,Other Oils,KIXX GX9 5W30,كيكس  5W30 GX9,OIL-107,Saudi KIXX,Kixx 5W30 - Saudi branch stock item,liter,liter,liter,1,20.66,28,24.35,10000,true,false,true,26,56,false,,2026-05-03T13:23:52.383Z,2026-05-10T23:16:45.075Z
140,20,Oil Change Department,7,Other Oil Filters,FORD Oil Filter FL - 2137 / 2088,فلتر زيت فورد FL - 2137 / 2088,FLT-136,Saudi FORD,FORD Oil Filter FL - 2137 / 2088 - Saudi branch stock item,pcs,pcs,pcs,1,40,65,56.52,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:04:19.800Z
123,20,Oil Change Department,4,TOYOTA Oil,TOYOTA Oil 0W16,زيت تويوتا 0W16,OIL-119,Saudi TOYOTA,TOYOTA Oil 0W16 - Saudi branch stock item,liter,liter,liter,1,30.42,41,35.65,10000,true,false,true,37,78,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:04:36.268Z
145,20,Oil Change Department,7,Other Oil Filters,American Filter Colarad PF 64,فلتر أمريكان فلتر كولوراد PF ٦٤,FLT-141,Saudi AMERICAN,American Filter Colarad PF 64 - Saudi branch stock item,pcs,pcs,pcs,1,15.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:04:53.064Z
143,20,Oil Change Department,7,Other Oil Filters,Mitsubishi Filter STONE FSR 968,فلتر ميتسوبيشي ستون FSR ٩٦٨,FLT-139,Saudi MITSUBISHI,Mitsubishi Filter STONE FSR 968 - Saudi branch stock item,pcs,pcs,pcs,1,33,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:05:12.092Z
144,20,Oil Change Department,2,Other Oils,AC DELCO 5W30,5W30 اي سي ديلكو,OIL-140,Saudi AC,AC DELCO 5W30 - Saudi branch stock item,liter,liter,liter,1,1.28,36,31.3,10000,true,false,true,34,72,true,30,2026-05-03T13:23:52.383Z,2026-07-01T08:42:18.038Z
151,20,Oil Change Department,7,Other Oil Filters,Oil Filter Jeep Orignal 38020,فلتر زيت جيب أصلي ٣٨٠٢٠,FLT-147,Saudi OIL,Oil Filter Jeep Orignal 38020 - Saudi branch stock item,pcs,pcs,pcs,1,36,48,41.74,,false,false,true,46,96,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:05:55.978Z
147,20,Oil Change Department,1,Gear Oil,Liqui Moly Engine Flush Plus 8374,منظف محرك ليكوي مولي بلس ٨٣٧٤,OIL-143,Saudi LIQUI,Liqui Moly Engine Flush Plus 8374 - Saudi branch stock item,pcs,pcs,pcs,1,28,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:06:47.628Z
155,20,Oil Change Department,7,Other Oil Filters,AMERICAN OIL FILTER 46,فلتر زيت أمريكان ٤٦,FLT-151,Saudi AMERICAN,AMERICAN OIL FILTER 46 - Saudi branch stock item,pcs,pcs,pcs,1,17,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:07:01.224Z
156,20,Oil Change Department,7,Other Oil Filters,OIL FILTER ISUZU 27 CORNER DIESEL,فلتر زيت إيسوزو ٢٧ ديزل زاوية,FLT-152,Saudi OIL,OIL FILTER ISUZU 27 CORNER DIESEL - Saudi branch stock item,pcs,pcs,pcs,1,11,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:07:17.436Z
158,20,Oil Change Department,7,Other Oil Filters,FIlter Mitsubishi Rocky ME130968,فلتر ميتسوبيشي روكي ME130968,FLT-154,Saudi FILTER,FIlter Mitsubishi Rocky ME130968 - Saudi branch stock item,pcs,pcs,pcs,1,43,60,52.17,,false,false,true,58,120,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:07:31.982Z
152,20,Oil Change Department,3,Misc Products,OIL PLUG,سدادة زيت,OIL-148,Saudi OIL,OIL PLUG - Saudi branch stock item,pcs,pcs,pcs,1,2,10,8.7,,false,false,true,8,20,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:07:46.378Z
168,20,Oil Change Department,7,Other Oil Filters,AMERICAN OIL FILTER 2257G,فلتر زيت أمريكي 2257G,FLT-164,Saudi AMERICAN,AMERICAN OIL FILTER 2257G - Saudi branch stock item,pcs,pcs,pcs,1,20.5,37,32.17,,false,false,true,35,74,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:08:04.433Z
170,20,Oil Change Department,7,Other Oil Filters,Ford oil filter 2081,فلتر زيت فورد 2081,FLT-166,Saudi FORD,Ford oil filter 2081 - Saudi branch stock item,pcs,pcs,pcs,1,59.8,75,65.22,,false,false,true,73,150,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:10:06.100Z
169,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER HYUNDAI DIESEL 42040,فلتر زيت هيونداي ديزل 42040,FLT-165,Saudi OIL,OIL FILTER HYUNDAI DIESEL 42040 - Saudi branch stock item,pcs,pcs,pcs,1,15,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:10:27.871Z
172,20,Oil Change Department,7,Other Oil Filters,OIL FILTER Nissan corner W1191,فلتر زيت نيسان كورنر W1191,FLT-168,Saudi OIL,OIL FILTER Nissan corner W1191 - Saudi branch stock item,pcs,pcs,pcs,1,10,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:11:56.212Z
178,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER ( HYUNDAI ) 505 CORNER,فلتر زيت (هيونداي) 505 زاوية,FLT-174,Saudi OIL,OIL FILTER ( HYUNDAI ) 505 CORNER - Saudi branch stock item,pcs,pcs,pcs,1,9.5,14,12.17,,false,false,true,12,28,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:12:43.078Z
179,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER ( HYUNDAI ) 503 CORNER,فلتر زيت (هيونداي) 503 زاوية,FLT-175,Saudi OIL,OIL FILTER ( HYUNDAI ) 503 CORNER - Saudi branch stock item,pcs,pcs,pcs,1,9.5,14,12.17,,false,false,true,12,28,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:12:58.844Z
180,20,Oil Change Department,7,Other Oil Filters,Hilux D-MAX 17801 - 31090 - 61030,هايلوكس دي-ماكس 17801 - 31090 - 61030,FLT-176,Saudi HILUX,Hilux D-MAX 17801 - 31090 - 61030 - Saudi branch stock item,pcs,pcs,pcs,1,35,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:13:22.542Z
181,20,Oil Change Department,7,Other Oil Filters,Yaris Stone FH / Rush 2022-23 BZ200,ياريس ستون FH / راش 2022-23 BZ200,FLT-177,Saudi YARIS,Yaris Stone FH / Rush 2022-23 BZ200 - Saudi branch stock item,pcs,pcs,pcs,1,21,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:13:37.882Z
125,20,Oil Change Department,5,Petromin Oil,PETROMIN 0W20,بترومين 0W20,OIL-121,Saudi PETROMIN,PETROMIN 0W20 - Saudi branch stock item,liter,liter,liter,1,34.5,38,33.04,10000,true,false,true,35,74,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:13:55.052Z
185,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MAZDA BIG,فلتر زيت مازدا كبير,FLT-181,Saudi OIL,OIL FILTER MAZDA BIG - Saudi branch stock item,pcs,pcs,pcs,1,19,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:14:15.939Z
186,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MOPAR 90,فلتر زيت موبار 90,FLT-182,Saudi OIL,OIL FILTER MOPAR 90 - Saudi branch stock item,pcs,pcs,pcs,1,13.04,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:14:32.341Z
184,20,Oil Change Department,1,Gear Oil,ACDelco Dexron VI Gear Oil,زيت تروس ACDelco Dexron VI,OIL-180,Saudi ACDELCO,ACDelco Dexron VI Gear Oil - Saudi branch stock item,liter,liter,liter,1,34.5,45,39.13,,true,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:14:51.119Z
189,20,Oil Change Department,7,Other Oil Filters,FORD STON EXPEDITION - FA 1883,فورد ستون إكسبيديشن - FA ١٨٨٣,FLT-185,Saudi FORD,FORD STON EXPEDITION - FA 1883 - Saudi branch stock item,pcs,pcs,pcs,1,17.82,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:15:05.110Z
191,20,Oil Change Department,7,Other Oil Filters,FORD TAURAS 22-23 ORIGINAL MSI 6744 A,فورد توراس ٢٢-٢٣ أصلي MSI ٦٧٤٤ A,FLT-187,Saudi FORD,FORD TAURAS 22-23 ORIGINAL MSI 6744 A - Saudi branch stock item,pcs,pcs,pcs,1,42,65,56.52,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:15:20.095Z
194,20,Oil Change Department,2,Other Oils,VALVOLINE 20W50,فالفولين ٢٠W٥٠,OIL-190,Saudi VALVOLINE,VALVOLINE 20W50 - Saudi branch stock item,liter,liter,liter,1,10.54,14,12.17,5000,true,false,true,10.5,25,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:36:56.969Z
162,20,Oil Change Department,2,Other Oils,VALVOLINE 10W30,فالفولين 10W30,OIL-158,Saudi VALVOLINE,VALVOLINE 10W30 - Saudi branch stock item,liter,liter,liter,1,10.54,14,12.17,5000,true,false,true,10.5,25,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:37:18.101Z
150,20,Oil Change Department,2,Other Oils,MOTORCRAFT 5W30 Fully Synthetic,زيت موتوركرافت ٥W٣٠ تخليقي بالكامل,OIL-146,Saudi MOTORCRAFT,MOTORCRAFT 5W30 Fully Synthetic - Saudi branch stock item,liter,liter,liter,1,19.58,26,22.61,10000,true,false,true,24,52,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:37:42.803Z
246,20,Oil Change Department,2,Other Oils,SHIELD 15W40,شيلد ١٥W٤٠,OIL-242,Saudi SHIELD,SHIELD 15W40 - Saudi branch stock item,liter,liter,liter,1,10,13,11.3,5000,true,false,true,11,26,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
209,20,Oil Change Department,10,Air Filters,ISUZU ENGINE FILTER 8-94156052-0 STONE,فلتر محرك إيسوزو 8-94156052-0 ستون,FLT-205,Saudi ISUZU,ISUZU ENGINE FILTER 8-94156052-0 STONE - Saudi branch stock item,pcs,pcs,pcs,1,34.5,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:05:28.890Z
215,20,Oil Change Department,1,Gear Oil,HONDA ATF DW 1Ltr,زيت ناقل حركة أوتوماتيكي هوندا DW 1 لتر,OIL-211,Saudi HONDA,HONDA ATF DW 1Ltr - Saudi branch stock item,liter,liter,liter,1,35.46,45,39.13,,true,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:17:10.019Z
217,20,Oil Change Department,7,Other Oil Filters,Mitsubishi Oil Filter Corner ME202472,فلتر زيت ميتسوبيشي كورنر ME202472,FLT-213,Saudi MITSUBISHI,Mitsubishi Oil Filter Corner ME202472 - Saudi branch stock item,pcs,pcs,pcs,1,25,38,33.04,,false,false,true,36,76,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:17:24.612Z
225,20,Oil Change Department,7,Other Oil Filters,AMERICAN OIL FILTER 129,فلتر زيت أمريكي 129,FLT-221,Saudi AMERICAN,AMERICAN OIL FILTER 129 - Saudi branch stock item,pcs,pcs,pcs,1,13.78,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:20:19.398Z
230,20,Oil Change Department,7,Other Oil Filters,ACDelco oil filter 561 - PF1218,فلتر زيت ACDelco 561 - PF1218,FLT-226,Saudi ACDELCO,ACDelco oil filter 561 - PF1218 - Saudi branch stock item,pcs,pcs,pcs,1,10,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:20:31.978Z
216,20,Oil Change Department,7,Other Oil Filters,Nissan Oil Filter BN30A,فلتر زيت نيسان BN30A,FLT-212,Saudi NISSAN,Nissan Oil Filter BN30A - Saudi branch stock item,pcs,pcs,pcs,1,25,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:20:49.004Z
231,20,Oil Change Department,7,Other Oil Filters,OIL Filter Jumbo 8-97371-334-0 Corner,فلتر زيت جامبو 8-97371-334-0 كورنر,FLT-227,Saudi FILTER,Filter Jumbo 8-97371-334-0 Corner - Saudi branch stock item,pcs,pcs,pcs,1,22,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:28:56.969Z
233,20,Oil Change Department,7,Other Oil Filters,Oil Filter 4A001 Corner,فلتر زيت 4A001 كورنر,FLT-229,Saudi OIL,Oil Filter 4A001 Corner - Saudi branch stock item,pcs,pcs,pcs,1,18,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:21:35.949Z
226,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota 1090,فلتر زيت تويوتا 1090,FLT-222,Saudi OIL,OIL FILTER Toyota 1090 - Saudi branch stock item,pcs,pcs,pcs,1,26,46,40,,false,false,true,44,92,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:21:51.096Z
252,20,Oil Change Department,7,Other Oil Filters,AMERICAN OIL FILTER 47,فلتر زيت أمريكي ٤٧,FLT-248,Saudi AMERICAN,AMERICAN OIL FILTER 47 - Saudi branch stock item,pcs,pcs,pcs,1,13,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:22:38.220Z
253,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MERCEDES STONE,فلتر زيت مرسيدس ستون,FLT-249,Saudi OIL,OIL FILTER MERCEDES STONE - Saudi branch stock item,pcs,pcs,pcs,1,12.5,26,22.61,,false,false,true,24,52,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:43:26.925Z
254,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MERCEDES STONE PAPER,فلتر زيت مرسيدس ستون ورقي,FLT-250,Saudi OIL,OIL FILTER MERCEDES STONE PAPER - Saudi branch stock item,pcs,pcs,pcs,1,18,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:43:40.392Z
255,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MOPAR 349 TALL,فلتر زيت موبار ٣٤٩ طويل,FLT-251,Saudi OIL,OIL FILTER MOPAR 349 TALL - Saudi branch stock item,pcs,pcs,pcs,1,26,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:43:53.602Z
256,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MOPAR 99,فلتر زيت موبار ٩٩,FLT-252,Saudi OIL,OIL FILTER MOPAR 99 - Saudi branch stock item,pcs,pcs,pcs,1,23,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:44:08.503Z
257,20,Oil Change Department,7,Other Oil Filters,OIL FILTER NISSAN (W - 1191 - 15208) STONE,فلتر زيت نيسان (W - ١١٩١ - ١٥٢٠٨) ستون,FLT-253,Saudi OIL,OIL FILTER NISSAN (W - 1191 - 15208) STONE - Saudi branch stock item,pcs,pcs,pcs,1,12.65,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:44:22.066Z
270,20,Oil Change Department,7,Other Oil Filters,oil filter Genesis 3F500,فلتر زيت جينيسيس 3F500,FLT-266,Saudi OIL,oil filter Genesis 3F500 - Saudi branch stock item,pcs,pcs,pcs,1,10,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:44:35.801Z
272,20,Oil Change Department,7,Other Oil Filters,Oil Filter 30002-8T,حجر ستون FH جيب لاندكروزر جديد 2022 1780 70060,FLT-268,Saudi OIL,Oil Filter 30002-8T - Saudi branch stock item,pcs,pcs,pcs,1,57,70,60.87,,false,false,true,68,140,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:44:50.553Z
275,20,Oil Change Department,7,Other Oil Filters,Mitsubishi Oil Filter MD360935,فلتر زيت ميتسوبيشي MD360935,FLT-271,Saudi MITSUBISHI,Mitsubishi Oil Filter MD360935 - Saudi branch stock item,pcs,pcs,pcs,1,25,32,27.83,,false,false,true,30,64,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:45:01.989Z
277,20,Oil Change Department,7,Other Oil Filters,ISUZU D MAX New 89810265 Stone,إيسوزو دي ماكس جديد 89810265 ستون,FLT-273,Saudi ISUZU,ISUZU D MAX New 89810265 Stone - Saudi branch stock item,pcs,pcs,pcs,1,31.05,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:45:18.558Z
278,20,Oil Change Department,7,Other Oil Filters,MOTORCRAFT FOX FL 910,موتوركرافت فوكس إف إل 910,FLT-274,Saudi MOTORCRAFT,MOTORCRAFT FOX FL 910 - Saudi branch stock item,pcs,pcs,pcs,1,16.52,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:45:30.802Z
279,20,Oil Change Department,11,HYUNDAI Oil Filters,Hyundai Oil Filter 2R001 / R000,فلتر زيت هيونداي 2R001 / R000,FLT-275,Saudi HYUNDAI,Hyundai Oil Filter 2R001 / R000 - Saudi branch stock item,pcs,pcs,pcs,1,35,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:45:49.784Z
280,20,Oil Change Department,7,Other Oil Filters,Mitsubishi Oil Filter Original 15200W010P 23-2021,فلتر زيت ميتسوبيشي أصلي 15200W010P 23-2021,FLT-276,Saudi MITSUBISHI,Mitsubishi Oil Filter Original 15200W010P 23-2021 - Saudi branch stock item,pcs,pcs,pcs,1,65,95,82.61,,false,false,true,93,190,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:46:02.509Z
281,20,Oil Change Department,11,HYUNDAI Oil Filters,Hyundai Oil Filter Diesel 2U000 - 26320,فلتر زيت هيونداي ديزل 2U000 - 26320,FLT-277,Saudi HYUNDAI,Hyundai Oil Filter Diesel 2U000 - 26320 - Saudi branch stock item,pcs,pcs,pcs,1,38,58,50.43,,false,false,true,56,116,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:46:14.782Z
286,20,Oil Change Department,7,Other Oil Filters,Oil Filter Isuzu 0524-0 Original,فلتر زيت إيسوزو 0524-0 أصلي,FLT-282,Saudi OIL,Oil Filter Isuzu 0524-0 Original - Saudi branch stock item,pcs,pcs,pcs,1,42.5,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:46:30.586Z
287,20,Oil Change Department,7,Other Oil Filters,Mitsubishi Oil Filter MZ690412,فلتر زيت ميتسوبيشي MZ690412,FLT-283,Saudi MITSUBISHI,Mitsubishi Oil Filter MZ690412 - Saudi branch stock item,pcs,pcs,pcs,1,46.08,70,60.87,,false,false,true,68,140,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:46:45.184Z
235,20,Oil Change Department,2,Other Oils,Mopar Oil 5W20,زيت موبار 5W20,OIL-231,Saudi MOPAR,Mopar Oil 5W20 - Saudi branch stock item,bottle,bottle,bottle,1,18.33,24,20.87,10000,false,false,true,22,48,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:38:39.517Z
292,20,Oil Change Department,14,FUCHS Oil,FUCHS 20W50 Diesel,زيت فوكس 20W50 ديزل,OIL-288,Saudi FUCHS,FUCHS 20W50 Diesel - Saudi branch stock item,liter,liter,liter,1,11,14.5,12.61,5000,true,false,true,11,26,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
299,20,Oil Change Department,1,Gear Oil,DEXON VI Gear Oil,زيت تروس ديكسون VI,OIL-295,Saudi DEXON,DEXON VI Gear Oil - Saudi branch stock item,liter,liter,liter,1,32,75,65.22,,true,false,true,73,150,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:48:09.110Z
300,20,Oil Change Department,1,Gear Oil,DEXON ATF III Gear Oil,زيت تروس ديكسون ATF III,OIL-296,Saudi DEXON,DEXON ATF III Gear Oil - Saudi branch stock item,liter,liter,liter,1,30,65,56.52,,true,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:19:16.418Z
298,20,Oil Change Department,1,Gear Oil,DEXON CVT Gear Oil,زيت تروس ديكسون CVT,OIL-294,Saudi DEXON,DEXON CVT Gear Oil - Saudi branch stock item,liter,liter,liter,1,35,80,69.57,,true,false,true,78,160,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:19:32.753Z
297,20,Oil Change Department,2,Other Oils,SHIELD 5W30,زيت شيلد 5W30,OIL-293,Saudi SHIELD,SHIELD 5W30 - Saudi branch stock item,liter,liter,liter,1,14,27,23.48,10000,true,false,true,25,54,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:19:52.898Z
289,20,Oil Change Department,2,Other Oils,KIXX 5W40,زيت كيكس 5W40,OIL-285,Saudi KIXX,KIXX 5W40 - Saudi branch stock item,liter,liter,liter,1,19.17,27,23.48,10000,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:20:14.516Z
290,20,Oil Change Department,5,Petromin Oil,PETROMIN 10W40,زيت بترومين 10W40,OIL-286,Saudi PETROMIN,PETROMIN 10W40 - Saudi branch stock item,liter,liter,liter,1,15,31,26.96,10000,true,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:20:44.244Z
291,20,Oil Change Department,5,Petromin Oil,PETROMIN 10W40 Diesel,زيت بترومين 10W40 ديزل,OIL-287,Saudi PETROMIN,PETROMIN 10W40 Diesel - Saudi branch stock item,liter,liter,liter,1,14,22,19.13,10000,true,false,true,19,42,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:23:36.685Z
304,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER Hyundai 3C250,فلتر زيت هيونداي 3C250,FLT-300,Saudi OIL,OIL FILTER Hyundai 3C250 - Saudi branch stock item,pcs,pcs,pcs,1,23,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:23:56.775Z
303,20,Oil Change Department,18,TOYOTA Oil Filters,TOYOTA Oil Filter Orignal 38010,فلتر زيت تويوتا أصلي 38010,FLT-299,Saudi TOYOTA,TOYOTA Oil Filter Orignal 38010 - Saudi branch stock item,pcs,pcs,pcs,1,23,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:24:11.457Z
306,20,Oil Change Department,1,Gear Oil,FUCHS SAE 40,فوكس SAE 40,OIL-302,Saudi FUCHS,FUCHS SAE 40 - Saudi branch stock item,liter,liter,liter,1,12,16,13.91,,true,false,true,14,32,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:24:25.047Z
307,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MOPAR 339,فلتر زيت موبار 339,FLT-303,Saudi OIL,OIL FILTER MOPAR 339 - Saudi branch stock item,pcs,pcs,pcs,1,26,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:24:36.844Z
308,20,Oil Change Department,7,Other Oil Filters,OIL FILTER MOPAR 452,فلتر زيت موبار 452,FLT-304,Saudi OIL,OIL FILTER MOPAR 452 - Saudi branch stock item,pcs,pcs,pcs,1,26,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:24:49.294Z
309,20,Oil Change Department,7,Other Oil Filters,OIL FILTER ISUZU 15000 DIESEL ORIGINAL,فلتر زيت إيسوزو 15000 ديزل أصلي,FLT-305,Saudi OIL,OIL FILTER ISUZU 15000 DIESEL ORIGINAL - Saudi branch stock item,pcs,pcs,pcs,1,35,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:25:03.831Z
314,20,Oil Change Department,1,Gear Oil,KIXX ATF DX - III Gear Oil,زيت تروس كيكس ATF DX - III,OIL-310,Saudi KIXX,KIXX ATF DX - III Gear Oil - Saudi branch stock item,liter,liter,liter,1,32,65,56.52,,true,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:25:17.171Z
315,20,Oil Change Department,1,Gear Oil,KIXX Gear Oil CVTF,زيت تروس كيكس CVTF,OIL-311,Saudi KIXX,KIXX Gear Oil CVTF - Saudi branch stock item,liter,liter,liter,1,38,75,65.22,,true,false,true,73,150,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:25:31.637Z
316,20,Oil Change Department,1,Gear Oil,KIXX Gear Oil DCTF,زيت تروس كيكس DCTF,OIL-312,Saudi KIXX,KIXX Gear Oil DCTF - Saudi branch stock item,liter,liter,liter,1,45,85,73.91,,true,false,true,83,170,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:25:48.661Z
305,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER Hyundai 3C100,زيت فلتر هيونداي 3C100,FLT-301,Saudi OIL,OIL FILTER Hyundai 3C100 - Saudi branch stock item,pcs,pcs,pcs,1,23,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:27:09.253Z
323,20,Oil Change Department,7,Other Oil Filters,Mitsubishi Pajero Topex MR571476,ميتسوبيشي باجيرو توبكس MR571476,FLT-319,Saudi MITSUBISHI,Mitsubishi Pajero Topex MR571476 - Saudi branch stock item,pcs,pcs,pcs,1,14,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:27:22.261Z
324,20,Oil Change Department,7,Other Oil Filters,Renault Bus/Peugeout Stone 16 54 694 66R,رينو باص/بيجو ستون 16 54 694 66R,FLT-320,Saudi RENAULT,Renault Bus/Peugeout Stone 16 54 694 66R - Saudi branch stock item,pcs,pcs,pcs,1,16,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:27:34.880Z
332,20,Oil Change Department,7,Other Oil Filters,FH Daihatsu Granmax 17801-BZ080,دايهاتسو جران ماكس FH 17801-BZ080,FLT-328,Saudi FH,FH Daihatsu Granmax 17801-BZ080 - Saudi branch stock item,pcs,pcs,pcs,1,14,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:27:46.950Z
312,20,Oil Change Department,2,Other Oils,KIXX 5W20,كيكس 5W20,OIL-308,Saudi KIXX,KIXX 5W20 - Saudi branch stock item,liter,liter,liter,1,12,27,23.48,10000,true,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:28:14.483Z
311,20,Oil Change Department,2,Other Oils,KIXX D1 5W30,كيكس D1 5W30,OIL-307,Saudi KIXX,KIXX D1 5W30 - Saudi branch stock item,liter,liter,liter,1,17.03,27,23.48,10000,true,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:29:02.932Z
